,Unnamed: 0,image,cat_name,act_name,act_id
7067,9708,"(array(['035243273.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7068,9709,"(array(['055490983.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7069,9710,"(array(['018804109.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7070,9711,"(array(['085966555.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7071,9712,"(array(['025775522.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7072,9713,"(array(['022642961.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7073,9714,"(array(['048071406.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7074,9715,"(array(['049885102.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7075,9716,"(array(['021508523.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7076,9717,"(array(['027186073.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7077,9718,"(array(['016970524.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7078,9719,"(array(['071846018.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7079,9720,"(array(['077008903.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7080,9721,"(array(['046232850.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7081,9722,"(array(['071408702.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7082,9723,"(array(['073593539.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7083,9724,"(array(['013827553.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7084,9725,"(array(['096617802.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7085,9726,"(array(['082103195.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7086,9727,"(array(['020448346.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7087,9728,"(array(['018616504.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7088,9741,"(array(['003297694.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7089,9742,"(array(['085188798.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7090,9743,"(array(['068402486.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7091,9744,"(array(['026536973.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7092,9745,"(array(['068796284.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7093,9746,"(array(['079245667.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7094,9747,"(array(['030679428.jpg'], dtype='<U13'),)",sports,"tennis, doubles",336
7095,9755,"(array(['026949005.jpg'], dtype='<U13'),)",miscellaneous,"standing, arts and crafts, sand painting, carving, weaving",376
7096,9756,"(array(['024271499.jpg'], dtype='<U13'),)",miscellaneous,"standing, arts and crafts, sand painting, carving, weaving",376
7097,9757,"(array(['099167305.jpg'], dtype='<U13'),)",miscellaneous,"standing, arts and crafts, sand painting, carving, weaving",376
7098,9758,"(array(['019740373.jpg'], dtype='<U13'),)",miscellaneous,"standing, arts and crafts, sand painting, carving, weaving",376
7099,9759,"(array(['057552022.jpg'], dtype='<U13'),)",miscellaneous,"standing, arts and crafts, sand painting, carving, weaving",376
7100,9760,"(array(['092526464.jpg'], dtype='<U13'),)",miscellaneous,"standing, arts and crafts, sand painting, carving, weaving",376
7101,9761,"(array(['014689657.jpg'], dtype='<U13'),)",miscellaneous,"standing, arts and crafts, sand painting, carving, weaving",376
7102,9765,"(array(['021455652.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7103,9766,"(array(['063405506.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7104,9767,"(array(['076089147.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7105,9768,"(array(['098602793.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7106,9769,"(array(['018042382.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7107,9770,"(array(['076602590.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7108,9771,"(array(['033880117.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7109,9772,"(array(['017562647.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7110,9773,"(array(['042137694.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7111,9774,"(array(['079383591.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7112,9775,"(array(['046484980.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7113,9776,"(array(['053752310.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7114,9777,"(array(['099515941.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7115,9778,"(array(['039910930.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7116,9779,"(array(['061540075.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7117,9780,"(array(['036524420.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7118,9781,"(array(['039278565.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7119,9782,"(array(['069564075.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7120,9783,"(array(['093788698.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7121,9784,"(array(['054235895.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7122,9785,"(array(['076839993.jpg'], dtype='<U13'),)",miscellaneous,"standing, arts and crafts, sand painting, carving, weaving",893
7123,9786,"(array(['008920656.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7124,9787,"(array(['021115804.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7125,9788,"(array(['050213164.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7126,9789,"(array(['002001172.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7127,9790,"(array(['025285498.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7128,9791,"(array(['051740129.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7129,9792,"(array(['001496120.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7130,9793,"(array(['026454629.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7131,9794,"(array(['051403082.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7132,9795,"(array(['057314925.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7133,9796,"(array(['092575169.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7134,9797,"(array(['064534562.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7135,9798,"(array(['041473580.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7136,9799,"(array(['093035118.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7137,9800,"(array(['078488298.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7138,9801,"(array(['020000892.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7139,9802,"(array(['013084236.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7140,9803,"(array(['067581164.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7141,9804,"(array(['055988317.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7142,9805,"(array(['078967361.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7143,9806,"(array(['073880505.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7144,9807,"(array(['062521153.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7145,9808,"(array(['098638217.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7146,9809,"(array(['053358973.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7147,9810,"(array(['011310576.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7148,9811,"(array(['082827356.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7149,9812,"(array(['025185336.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7150,9813,"(array(['077730215.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7151,9814,"(array(['095710710.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7152,9815,"(array(['069679551.jpg'], dtype='<U13'),)",miscellaneous,"sitting, arts and crafts,  carving wood, weaving, spinning wool",338
7153,9816,"(array(['059603016.jpg'], dtype='<U13'),)",home activities,child care,870
7154,9817,"(array(['046038618.jpg'], dtype='<U13'),)",home activities,child care,870
7155,9818,"(array(['036440987.jpg'], dtype='<U13'),)",home activities,child care,870
7156,9819,"(array(['035300475.jpg'], dtype='<U13'),)",home activities,child care,870
7157,9820,"(array(['063637271.jpg'], dtype='<U13'),)",home activities,child care,870
7158,9821,"(array(['075127312.jpg'], dtype='<U13'),)",home activities,child care,870
7159,9822,"(array(['067851707.jpg'], dtype='<U13'),)",home activities,child care,870
7160,9823,"(array(['019841010.jpg'], dtype='<U13'),)",home activities,child care,870
7161,9824,"(array(['049398718.jpg'], dtype='<U13'),)",home activities,child care,870
7162,9825,"(array(['079164007.jpg'], dtype='<U13'),)",home activities,child care,870
7163,9826,"(array(['047570408.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7164,9827,"(array(['053662328.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7165,9828,"(array(['077113605.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7166,9829,"(array(['066126531.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7167,9834,"(array(['011885258.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7168,9835,"(array(['001494997.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7169,9836,"(array(['089001890.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7170,9837,"(array(['024495351.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7171,9838,"(array(['072969963.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7172,9839,"(array(['081101537.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7173,9840,"(array(['085898639.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7174,9841,"(array(['099159424.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7175,9842,"(array(['029403971.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7176,9843,"(array(['071024334.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7177,9844,"(array(['011539986.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7178,9845,"(array(['040680929.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7179,9846,"(array(['084797169.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7180,9847,"(array(['036765805.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7181,9848,"(array(['059109538.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7182,9849,"(array(['050377344.jpg'], dtype='<U13'),)",miscellaneous,"laughing, sitting",339
7183,9850,"(array(['064595153.jpg'], dtype='<U13'),)",occupation,custodial work,704
7184,9851,"(array(['097289439.jpg'], dtype='<U13'),)",occupation,custodial work,704
7185,9852,"(array(['005573553.jpg'], dtype='<U13'),)",occupation,custodial work,704
7186,9853,"(array(['057396152.jpg'], dtype='<U13'),)",occupation,custodial work,704
7187,9854,"(array(['086302878.jpg'], dtype='<U13'),)",occupation,custodial work,704
7188,9855,"(array(['048138271.jpg'], dtype='<U13'),)",occupation,custodial work,704
7189,9856,"(array(['007852719.jpg'], dtype='<U13'),)",occupation,custodial work,704
7190,9857,"(array(['056053935.jpg'], dtype='<U13'),)",occupation,custodial work,704
7191,9858,"(array(['033207389.jpg'], dtype='<U13'),)",occupation,custodial work,704
7192,9859,"(array(['015494179.jpg'], dtype='<U13'),)",occupation,custodial work,704
7193,9860,"(array(['084903451.jpg'], dtype='<U13'),)",occupation,custodial work,704
7194,9861,"(array(['052159951.jpg'], dtype='<U13'),)",occupation,custodial work,704
7195,9862,"(array(['093327641.jpg'], dtype='<U13'),)",occupation,custodial work,704
7196,9863,"(array(['080601650.jpg'], dtype='<U13'),)",occupation,custodial work,704
7197,9864,"(array(['069297179.jpg'], dtype='<U13'),)",occupation,custodial work,704
7198,9865,"(array(['000502550.jpg'], dtype='<U13'),)",occupation,custodial work,704
7199,9866,"(array(['042782346.jpg'], dtype='<U13'),)",occupation,custodial work,704
7200,9867,"(array(['019748628.jpg'], dtype='<U13'),)",occupation,custodial work,704
7201,9868,"(array(['091079791.jpg'], dtype='<U13'),)",occupation,custodial work,704
7202,9869,"(array(['017458398.jpg'], dtype='<U13'),)",occupation,custodial work,704
7203,9870,"(array(['028606005.jpg'], dtype='<U13'),)",occupation,custodial work,704
7204,9871,"(array(['051683677.jpg'], dtype='<U13'),)",occupation,custodial work,704
7205,9872,"(array(['026336362.jpg'], dtype='<U13'),)",occupation,custodial work,704
7206,9873,"(array(['020986468.jpg'], dtype='<U13'),)",occupation,custodial work,704
7207,9874,"(array(['059909933.jpg'], dtype='<U13'),)",occupation,custodial work,704
7208,9875,"(array(['008892952.jpg'], dtype='<U13'),)",occupation,custodial work,704
7209,9876,"(array(['005816776.jpg'], dtype='<U13'),)",occupation,custodial work,704
7210,9877,"(array(['037224530.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7211,9878,"(array(['072066445.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7212,9879,"(array(['055480676.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7213,9880,"(array(['042287647.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7214,9886,"(array(['089128266.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7215,9887,"(array(['080388471.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7216,9888,"(array(['018404103.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7217,9889,"(array(['029592635.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7218,9890,"(array(['071704794.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7219,9891,"(array(['008427056.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7220,9892,"(array(['081186170.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7221,9893,"(array(['071890694.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7222,9901,"(array(['037300710.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7223,9902,"(array(['014878828.jpg'], dtype='<U13'),)",home activities,"mopping, standing, light effort",341
7224,9920,"(array(['027783290.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7225,9921,"(array(['086990593.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7226,9922,"(array(['060494081.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7227,9923,"(array(['061409074.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7228,9924,"(array(['053191070.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7229,9925,"(array(['009185034.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7230,9926,"(array(['044501868.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7231,9927,"(array(['099950519.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7232,9928,"(array(['083522929.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7233,9929,"(array(['089345905.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7234,9930,"(array(['082322636.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7235,9931,"(array(['010304169.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7236,9932,"(array(['022744825.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7237,9933,"(array(['000312165.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7238,9934,"(array(['030351012.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7239,9935,"(array(['010860740.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7240,9936,"(array(['047279335.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7241,9937,"(array(['067712749.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7242,9938,"(array(['087450530.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7243,9939,"(array(['074921717.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7244,9940,"(array(['093858560.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7245,9941,"(array(['005389829.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7246,9942,"(array(['001217984.jpg'], dtype='<U13'),)",walking,"pushing a wheelchair, non-occupational",342
7247,9943,"(array(['066133811.jpg'], dtype='<U13'),)",walking,"pushing or pulling stroller with child or walking with children, 2.5 to 3.1 mph",22
7248,9944,"(array(['028935241.jpg'], dtype='<U13'),)",walking,"pushing or pulling stroller with child or walking with children, 2.5 to 3.1 mph",22
7249,9945,"(array(['025350102.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7250,9946,"(array(['033088709.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7251,9947,"(array(['026979606.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7252,9948,"(array(['051143641.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7253,9949,"(array(['044014845.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7254,9950,"(array(['051242855.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7255,9951,"(array(['067271361.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7256,9952,"(array(['038713051.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7257,9953,"(array(['025130769.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7258,9954,"(array(['016620054.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7259,9955,"(array(['034947412.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7260,9956,"(array(['074180648.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7261,9957,"(array(['075670491.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7262,9958,"(array(['066690539.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7263,9959,"(array(['023402818.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7264,9960,"(array(['058808625.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7265,9961,"(array(['057068966.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7266,9962,"(array(['048426620.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7267,9963,"(array(['054997899.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7268,9964,"(array(['049179063.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7269,9965,"(array(['056545637.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7270,9966,"(array(['071550595.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7271,9967,"(array(['010962819.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7272,9968,"(array(['074962575.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7273,9969,"(array(['013588615.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7274,9970,"(array(['006662800.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7275,9971,"(array(['097607969.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7276,9972,"(array(['095699177.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7277,9973,"(array(['006043654.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7278,9974,"(array(['044325344.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7279,9975,"(array(['018624494.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7280,9978,"(array(['095061177.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7281,9979,"(array(['063425265.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7282,9980,"(array(['035390567.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7283,9981,"(array(['060332557.jpg'], dtype='<U13'),)",music playing,"horn, standing",343
7284,9990,"(array(['045038321.jpg'], dtype='<U13'),)",miscellaneous,"sitting at a sporting event, spectator",344
7285,9991,"(array(['032513293.jpg'], dtype='<U13'),)",miscellaneous,"sitting, talking in person, on the phone, computer, or text messaging, light effort",622
7286,9992,"(array(['047111035.jpg'], dtype='<U13'),)",miscellaneous,"sitting at a sporting event, spectator",344
7287,9993,"(array(['081873799.jpg'], dtype='<U13'),)",miscellaneous,"sitting at a sporting event, spectator",344
7288,9994,"(array(['012461421.jpg'], dtype='<U13'),)",miscellaneous,"standing, talking in person",982
7289,9995,"(array(['085765599.jpg'], dtype='<U13'),)",miscellaneous,"card playing,sitting",544
7290,9996,"(array(['089750884.jpg'], dtype='<U13'),)",miscellaneous,"card playing,sitting",544
7291,9997,"(array(['094670792.jpg'], dtype='<U13'),)",miscellaneous,"card playing,sitting",544
7292,9998,"(array(['039748799.jpg'], dtype='<U13'),)",miscellaneous,"card playing,sitting",544
7293,9999,"(array(['021714040.jpg'], dtype='<U13'),)",miscellaneous,"card playing,sitting",544
7294,10000,"(array(['037364082.jpg'], dtype='<U13'),)",miscellaneous,"standing, miscellaneous",53
7295,10001,"(array(['033291210.jpg'], dtype='<U13'),)",miscellaneous,"standing, miscellaneous",53
7296,10002,"(array(['017615391.jpg'], dtype='<U13'),)",miscellaneous,"standing, miscellaneous",53
7297,10003,"(array(['060726667.jpg'], dtype='<U13'),)",sports,"martial arts, different types",924
7298,10004,"(array(['047662416.jpg'], dtype='<U13'),)",sports,"martial arts, different types",924
7299,10005,"(array(['086570099.jpg'], dtype='<U13'),)",sports,"martial arts, different types",924
7300,10006,"(array(['003210958.jpg'], dtype='<U13'),)",sports,"martial arts, different types",924
7301,10007,"(array(['064386793.jpg'], dtype='<U13'),)",home activities,child care,870
7302,10008,"(array(['076294888.jpg'], dtype='<U13'),)",home activities,child care,870
7303,10009,"(array(['075948657.jpg'], dtype='<U13'),)",home activities,child care,870
7304,10010,"(array(['088607397.jpg'], dtype='<U13'),)",miscellaneous,"sitting, talking in person, on the phone, computer, or text messaging, light effort",622
7305,10011,"(array(['072903374.jpg'], dtype='<U13'),)",volunteer activities,"standing, child care, only active periods",345
7306,10012,"(array(['092781006.jpg'], dtype='<U13'),)",volunteer activities,"standing, child care, only active periods",345
7307,10013,"(array(['033265660.jpg'], dtype='<U13'),)",volunteer activities,"standing, child care, only active periods",345
7308,10019,"(array(['026021137.jpg'], dtype='<U13'),)",water activities,"swimming, breaststroke, recreational",346
7309,10020,"(array(['017704329.jpg'], dtype='<U13'),)",water activities,"swimming, breaststroke, recreational",346
7310,10021,"(array(['002852002.jpg'], dtype='<U13'),)",water activities,"swimming, breaststroke, recreational",346
7311,10022,"(array(['090930415.jpg'], dtype='<U13'),)",water activities,"swimming, breaststroke, recreational",346
7312,10023,"(array(['000822313.jpg'], dtype='<U13'),)",water activities,"swimming, breaststroke, recreational",346
7313,10024,"(array(['073608214.jpg'], dtype='<U13'),)",water activities,"swimming, breaststroke, recreational",346
7314,10033,"(array(['089510623.jpg'], dtype='<U13'),)",water activities,"swimming, general",952
7315,10034,"(array(['065924454.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
7316,10035,"(array(['034478693.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
7317,10036,"(array(['089364865.jpg'], dtype='<U13'),)",water activities,"swimming, breaststroke, recreational",346
7318,10037,"(array(['029151693.jpg'], dtype='<U13'),)",water activities,"swimming, breaststroke, recreational",346
7319,10038,"(array(['056271154.jpg'], dtype='<U13'),)",water activities,"swimming, breaststroke, recreational",346
7320,10039,"(array(['009973097.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7321,10040,"(array(['092195563.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7322,10041,"(array(['014077046.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7323,10042,"(array(['022489681.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7324,10043,"(array(['055813416.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7325,10044,"(array(['076409300.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7326,10045,"(array(['061935131.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7327,10046,"(array(['023213391.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7328,10047,"(array(['000094304.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7329,10048,"(array(['075715058.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7330,10049,"(array(['098520733.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7331,10050,"(array(['080991312.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7332,10060,"(array(['025815817.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7333,10061,"(array(['003774732.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7334,10062,"(array(['058319516.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7335,10063,"(array(['022996142.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7336,10064,"(array(['014813392.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7337,10065,"(array(['065382996.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
7338,10066,"(array(['068120926.jpg'], dtype='<U13'),)",walking,"bird watching, slow walk",354
